M1_X,M1_Y,M1_Z,M2_X,M2_Y,M2_Z,M3_X,M3_Y,M3_Z,M4_X,M4_Y,M4_Z,M5_X,M5_Y,M5_Z,M6_X,M6_Y,M6_Z,M7_X,M7_Y,M7_Z,M8_X,M8_Y,M8_Z,M9_X,M9_Y,M9_Z,M10_X,M10_Y,M10_Z,M11_X,M11_Y,M11_Z,M12_X,M12_Y,M12_Z,M13_X,M13_Y,M13_Z,M14_X,M14_Y,M14_Z,M15_X,M15_Y,M15_Z,M16_X,M16_Y,M16_Z,M17_X,M17_Y,M17_Z,M18_X,M18_Y,M18_Z,M19_X,M19_Y,M19_Z,M20_X,M20_Y,M20_Z,M21_X,M21_Y,M21_Z,M22_X,M22_Y,M22_Z,M23_X,M23_Y,M23_Z,M24_X,M24_Y,M24_Z,M25_X,M25_Y,M25_Z,M26_X,M26_Y,M26_Z,M27_X,M27_Y,M27_Z,M28_X,M28_Y,M28_Z,M29_X,M29_Y,M29_Z,M30_X,M30_Y,M30_Z,M31_X,M31_Y,M31_Z,M32_X,M32_Y,M32_Z,M33_X,M33_Y,M33_Z,M34_X,M34_Y,M34_Z,M35_X,M35_Y,M35_Z,M36_X,M36_Y,M36_Z,M37_X,M37_Y,M37_Z,M38_X,M38_Y,M38_Z,M39_X,M39_Y,M39_Z,M40_X,M40_Y,M40_Z,M41_X,M41_Y,M41_Z,M42_X,M42_Y,M42_Z,M43_X,M43_Y,M43_Z,M44_X,M44_Y,M44_Z,M45_X,M45_Y,M45_Z,M46_X,M46_Y,M46_Z,M47_X,M47_Y,M47_Z,M48_X,M48_Y,M48_Z,M49_X,M49_Y,M49_Z,M50_X,M50_Y,M50_Z,M51_X,M51_Y,M51_Z,M52_X,M52_Y,M52_Z,M53_X,M53_Y,M53_Z
-1324.464,1578.409,1596.663,-1312.594,1513.676,1513.693,-1424.532,1514.61,1480.377,-1372.784,1510.153,1669.695,-1472.095,1504.334,1630.502,-1531.875,1347.767,1527.047,-1600.192,1130.541,1495.23,-1404.159,1238.676,1603.623,-1399.348,1074.363,1620.382,-1362.956,1235.41,1487.747,-1504.313,1275.418,1395.305,-1419.738,1094.356,1310.72,-1376.418,990.201,1328.07,-1449.908,978.57,1361.07,-1297.003,994.089,1540.018,-1345.658,1065.469,1547.258,-1323.421,991.484,1460.733,-1294.204,1073.933,1618.667,-1275.479,1014.159,1621.558,-1497.986,1249.587,1705.939,-1628.046,1285.093,1612.37,-1719.575,1199.879,1723.28,-1758.794,1088.477,1771.669,-1765.807,1058.479,1694.652,-1608.281,916.705,1806.064,-1555.538,973.861,1783.454,-1664.214,1001.786,1801.504,-1523.626,944.941,1814.379,-1542.562,876.824,1828.294,-1388.094,898.123,1494.447,-1391.638,904.689,1639.694,-1559.023,910.012,1430.082,-1499.577,924.718,1706.729,-1618.662,927.134,1519.071,-1646.437,940.551,1602.086,-1389.72,561.141,1499.89,-1453.318,389.37,1483.907,-1487.902,361.844,1592.61,-1571.577,367.568,1421.13,-1769.58,228.746,1354.584,-1854.958,266.711,1364.871,-1760.303,81.799,1365.399,-1800.345,101.953,1443.678,-1769.06,35.517,1426.352,-1583.403,590.043,1734.913,-1486.873,436.106,1781.042,-1426.349,418.151,1697.984,-1503.361,247.273,1767.49,-1602.476,72.847,1736.91,-1645.086,40.897,1655.718,-1495.963,37.288,1813.171,-1454.719,37.623,1747.286,-1426.151,31.688,1790.035
-1315.209,1574.272,1602.704,-1303.677,1509.357,1519.832,-1415.897,1509.63,1487.376,-1362.641,1505.97,1676.361,-1462.203,1499.531,1637.937,-1522.33,1343.095,1535.51,-1591.393,1125.606,1503.108,-1393.335,1232.063,1610.385,-1389.042,1067.634,1627.373,-1353.934,1228.327,1493.722,-1496.446,1270.342,1403.799,-1416.45,1089.874,1316.312,-1374.122,985.279,1330.908,-1446.501,973.465,1365.647,-1287.375,980.093,1539.385,-1335.688,1050.957,1551.719,-1316.715,980.767,1461.352,-1281.691,1055.827,1621.968,-1263.067,995.901,1620.888,-1486.852,1243.266,1713.131,-1619.298,1279.827,1621.866,-1706.601,1189.423,1736.682,-1740.995,1077.674,1786.642,-1749.73,1046.695,1710.309,0.0,0.0,0.0,-1534.874,968.968,1793.32,-1643.457,993.793,1814.353,-1501.435,941.251,1823.713,-1518.13,872.738,1838.86,-1379.052,890.744,1501.955,-1382.483,897.482,1647.691,-1550.224,903.427,1436.654,-1490.297,919.251,1714.415,-1609.063,921.599,1526.021,-1637.515,935.455,1608.56,-1375.011,557.155,1508.616,-1435.546,385.881,1494.237,-1469.236,357.572,1603.583,-1553.687,366.165,1432.742,-1753.526,231.278,1366.288,-1839.184,268.758,1376.021,-1741.571,85.36,1375.068,-1783.652,103.436,1453.846,-1750.231,37.499,1434.621,-1572.465,585.723,1743.702,-1476.409,432.717,1790.875,-1415.518,415.122,1705.102,-1497.42,243.616,1771.341,-1601.494,72.594,1737.284,-1644.641,41.149,1655.456,-1496.061,37.087,1813.676,-1454.831,37.651,1747.892,-1426.329,31.409,1790.682
-1305.978,1570.496,1608.756,-1294.611,1505.42,1525.931,-1407.115,1504.894,1494.271,-1352.519,1502.094,1682.985,-1452.309,1494.846,1645.22,-1512.612,1338.742,1543.512,-1582.563,1121.168,1510.706,-1382.447,1226.231,1616.944,-1378.744,1061.587,1634.197,-1344.711,1222.156,1499.684,-1487.993,1266.144,1411.849,-1413.185,1086.334,1321.89,-1372.085,981.073,1333.575,-1443.565,969.454,1369.852,-1278.187,966.562,1537.688,-1325.01,1035.074,1555.892,-1310.432,970.484,1461.372,-1269.54,1037.051,1624.429,-1251.125,977.376,1618.924,-1475.457,1237.723,1720.076,-1609.379,1275.157,1631.129,-1692.954,1179.534,1749.818,-1722.189,1067.422,1801.561,-1732.724,1035.325,1726.023,-1561.246,906.114,1828.669,-1513.195,965.148,1802.515,-1619.17,987.901,1828.797,-1478.016,938.918,1832.263,-1492.168,870.171,1848.9,-1369.586,884.529,1509.439,-1373.433,891.349,1655.624,-1541.269,898.698,1443.292,-1480.571,914.921,1721.995,-1599.675,916.812,1533.063,-1628.705,930.456,1615.375,-1360.247,554.192,1517.282,-1416.938,382.622,1504.902,-1450.038,354.57,1614.69,-1535.303,364.899,1444.536,-1736.658,233.282,1378.298,-1822.844,269.873,1388.073,-1721.264,88.556,1385.412,-1765.083,104.148,1463.836,-1729.715,39.265,1443.848,-1563.382,581.283,1750.617,-1468.877,427.886,1797.346,-1408.213,411.688,1711.818,-1493.582,239.728,1775.028,-1601.025,72.193,1737.496,-1644.274,41.286,1654.968,-1496.167,37.022,1813.766,-1454.858,37.423,1747.955,-1426.477,31.143,1790.861
-1296.629,1567.263,1614.763,-1285.342,1502.051,1531.977,-1398.083,1500.706,1500.976,-1342.299,1498.678,1689.326,-1442.318,1490.651,1652.185,-1502.809,1335.086,1551.1,-1573.515,1117.564,1518.226,-1371.661,1221.485,1623.251,-1368.395,1056.729,1640.934,-1335.31,1217.038,1505.547,-1479.159,1262.809,1419.328,-1409.745,1083.662,1327.342,-1370.379,977.664,1335.846,-1440.955,966.519,1373.697,-1269.426,953.933,1534.912,-1315.955,1021.158,1559.079,-1304.438,961.101,1460.675,-1257.918,1018.665,1625.747,-1239.688,959.493,1615.421,-1463.976,1233.09,1726.858,-1599.12,1271.237,1639.677,-1678.863,1170.533,1762.617,-1702.47,1058.003,1816.158,-1715.057,1024.724,1741.458,-1535.669,902.768,1839.576,-1490.678,962.788,1810.876,-1598.265,981.304,1838.971,-1453.584,938.358,1839.821,-1464.846,869.445,1858.009,-1359.722,880.055,1516.776,-1364.202,886.589,1663.272,-1532.272,895.523,1450.13,0.0,0.0,0.0,-1590.434,912.979,1540.289,-1619.671,926.139,1622.571,-1345.481,552.578,1525.814,-1398.17,380.472,1515.346,-1430.53,352.683,1625.718,-1516.629,363.876,1456.445,-1719.187,234.703,1390.708,-1806.066,270.145,1400.818,-1700.073,91.276,1396.368,-1745.281,104.49,1474.639,-1707.95,40.848,1454.024,-1555.65,577.408,1755.794,-1462.908,422.361,1801.1,-1401.347,406.382,1718.004,-1490.366,235.72,1778.997,-1600.203,71.853,1737.519,-1643.659,41.718,1654.356,-1496.128,36.95,1813.841,-1454.74,37.05,1748.003,-1426.399,30.657,1791.118
-1286.999,1564.681,1620.796,-1275.79,1499.324,1538.025,-1388.674,1497.334,1507.572,-1331.966,1495.981,1695.857,-1432.155,1487.262,1659.098,-1492.814,1332.265,1558.415,-1564.11,1114.87,1525.764,-1361.036,1217.967,1629.533,-1357.955,1053.167,1647.672,-1325.82,1213.258,1511.456,-1470.076,1260.172,1426.518,-1406.112,1081.902,1332.524,-1368.854,975.188,1337.755,-1438.496,964.548,1377.272,-1261.35,942.588,1531.37,-1307.172,1008.017,1561.331,-1299.153,952.667,1459.423,-1247.212,1001.372,1625.997,-1229.018,942.98,1610.778,-1452.514,1229.364,1733.704,-1588.557,1268.122,1647.683,-1663.954,1162.117,1775.154,-1681.928,1049.598,1830.52,-1695.646,1014.946,1756.745,-1509.052,901.093,1849.834,-1467.451,962.274,1818.63,-1574.271,977.194,1850.637,-1428.401,939.648,1846.499,-1436.441,870.668,1866.165,-1349.714,877.174,1523.748,-1354.661,883.208,1670.522,-1523.159,893.154,1457.386,0.0,0.0,0.0,-1581.049,910.37,1547.882,-1610.279,923.164,1630.211,-1330.893,551.495,1534.1,-1379.421,379.123,1525.858,-1410.984,351.676,1636.905,-1497.753,363.11,1468.477,-1701.193,235.449,1403.499,-1788.836,269.527,1414.031,-1678.381,93.296,1407.998,-1724.358,104.268,1486.233,-1685.209,41.983,1465.091,-1548.135,574.266,1760.305,-1457.675,417.208,1803.587,-1393.776,400.214,1723.644,-1487.831,231.837,1782.01,-1599.442,71.606,1737.697,-1643.078,42.208,1654.002,-1496.059,36.909,1814.003,-1454.588,36.759,1748.078,-1426.392,30.009,1791.4
-1276.849,1562.862,1626.753,-1265.866,1497.413,1544.013,-1378.875,1495.03,1514.125,-1321.235,1494.114,1702.148,-1421.565,1485.02,1665.874,-1482.575,1330.363,1565.559,-1554.353,1113.089,1533.141,-1350.424,1215.923,1635.775,-1347.212,1051.212,1654.257,-1316.17,1211.035,1517.151,-1460.941,1258.352,1433.523,-1402.422,1081.243,1337.299,-1367.523,973.904,1339.227,-1436.103,963.709,1380.483,-1253.534,932.896,1527.194,-1298.432,996.309,1562.448,-1294.162,945.569,1457.476,-1237.15,985.781,1625.053,-1219.173,928.581,1605.153,-1440.886,1226.938,1740.543,-1577.829,1265.953,1655.342,-1648.369,1154.905,1787.292,-1660.461,1042.459,1844.399,-1675.488,1006.499,1771.527,-1481.433,901.311,1858.972,-1443.418,963.71,1825.539,-1549.417,974.683,1861.493,-1402.628,942.982,1852.263,-1407.073,874.012,1873.159,-1340.013,875.742,1530.299,-1345.34,881.215,1676.395,-1513.93,891.359,1464.874,0.0,0.0,0.0,-1571.478,908.854,1555.572,-1600.373,921.649,1637.986,-1316.35,551.445,1542.011,-1360.776,378.618,1536.344,-1390.002,352.233,1649.377,-1478.912,362.819,1480.466,-1682.702,235.448,1416.611,-1771.065,267.922,1427.462,-1655.63,94.859,1420.332,-1702.582,103.524,1498.621,-1661.512,42.594,1476.959,-1540.805,571.76,1764.528,-1452.723,412.895,1805.756,-1387.496,394.959,1728.139,-1485.354,228.513,1784.144,-1598.891,71.416,1738.046,-1642.629,42.644,1653.891,-1496.057,36.863,1814.143,-1454.489,36.606,1748.139,-1426.433,29.592,1791.631
-1266.133,1561.827,1632.658,-1255.498,1496.356,1549.875,-1368.677,1493.877,1520.482,-1310.156,1493.031,1708.344,-1410.667,1483.897,1672.467,-1472.259,1329.367,1572.491,-1544.431,1112.221,1540.29,-1339.81,1215.129,1641.849,-1336.29,1050.54,1660.629,-1306.536,1209.876,1522.671,-1451.816,1257.444,1440.296,-1398.868,1081.925,1341.56,-1366.269,974.062,1340.143,-1433.721,964.115,1383.19,-1246.566,924.851,1522.186,-1290.393,986.524,1561.664,-1289.561,940.251,1454.601,-1227.863,972.54,1622.396,-1210.268,916.458,1598.82,-1429.156,1225.966,1747.258,-1567.101,1264.79,1662.878,-1632.281,1149.153,1798.93,-1638.121,1036.894,1857.6,-1654.406,999.592,1785.707,-1453.182,903.469,1866.955,-1419.304,966.969,1831.419,-1523.905,973.913,1871.371,-1376.571,948.361,1856.977,-1377.187,879.531,1878.743,-1330.281,875.625,1536.395,0.0,0.0,0.0,-1504.498,890.244,1472.242,0.0,0.0,0.0,-1561.625,908.249,1563.075,-1590.084,921.193,1645.607,-1301.912,552.517,1549.546,-1342.185,379.16,1546.618,-1368.183,352.963,1660.809,-1460.141,362.973,1492.234,-1663.651,234.641,1429.979,-1752.804,265.26,1441.01,-1632.252,95.668,1433.632,-1680.044,102.217,1511.688,-1637.017,42.688,1489.882,-1533.548,569.682,1768.609,-1447.851,409.495,1808.041,-1382.878,390.87,1731.164,-1482.647,225.955,1785.471,-1598.416,71.294,1738.36,-1642.495,43.281,1653.781,-1496.118,36.781,1814.234,-1454.506,36.497,1748.154,-1426.597,29.322,1791.717
-1255.005,1561.589,1638.642,-1244.853,1496.163,1555.729,-1358.106,1493.833,1526.84,-1298.811,1492.813,1714.476,-1399.471,1483.835,1679.014,-1462.011,1329.323,1579.283,-1534.337,1112.244,1547.273,-1329.069,1215.458,1647.741,-1325.427,1050.969,1666.842,-1296.883,1209.531,1528.094,-1442.693,1257.474,1447.037,-1395.46,1084.089,1345.539,-1364.953,975.85,1340.508,-1431.22,965.958,1385.389,-1241.356,918.76,1516.785,-1282.352,978.925,1560.026,-1285.326,936.907,1451.191,-1218.808,961.974,1618.659,-1202.428,906.611,1592.484,-1417.281,1226.464,1753.927,-1556.399,1264.428,1670.467,-1615.695,1144.985,1810.114,-1614.772,1033.02,1869.996,-1632.455,994.463,1799.353,-1424.588,907.772,1873.905,-1394.852,972.347,1836.449,-1497.978,975.096,1880.414,-1350.516,955.896,1860.778,-1347.225,887.32,1883.095,-1320.357,876.373,1542.234,-1323.202,882.137,1689.548,-1494.767,890.044,1479.306,0.0,0.0,0.0,-1551.406,908.446,1570.326,-1579.398,921.486,1653.006,-1287.566,554.823,1556.898,-1323.798,380.971,1556.782,-1353.286,355.18,1668.945,-1441.618,363.59,1503.615,-1644.269,233.021,1443.596,-1734.303,261.4,1454.678,-1607.998,95.934,1447.995,-1656.626,100.424,1525.498,-1611.57,42.475,1504.035,-1526.401,568.726,1772.804,-1443.005,407.208,1810.856,-1378.831,388.317,1733.443,-1479.929,224.149,1786.3,-1597.923,71.496,1738.513,-1642.113,44.072,1653.522,-1496.173,36.77,1814.389,-1454.513,36.454,1748.269,-1426.809,29.062,1791.87
-1243.387,1562.087,1644.583,-1233.893,1496.74,1561.514,-1347.235,1494.821,1533.086,-1287.097,1493.324,1720.508,-1387.927,1484.74,1685.375,-1451.782,1330.102,1585.885,-1524.098,1113.035,1554.199,-1318.052,1216.733,1653.259,-1314.419,1052.31,1672.69,-1287.14,1210.115,1533.132,-1433.714,1258.37,1453.746,-1392.138,1087.753,1349.236,-1363.527,979.361,1340.368,-1429.826,969.15,1386.246,-1235.954,914.413,1511.191,-1275.656,976.0,1557.169,-1281.341,935.557,1447.379,-1209.806,954.157,1613.863,-1195.395,899.082,1585.692,-1405.081,1228.148,1760.332,-1545.446,1264.759,1678.089,-1598.609,1142.311,1820.828,-1591.206,1031.086,1881.867,-1609.969,991.115,1812.239,-1395.848,914.223,1879.804,-1370.595,979.758,1841.186,-1471.773,978.326,1888.557,-1324.615,965.471,1863.594,-1317.33,897.339,1886.252,-1310.206,877.918,1547.907,-1310.483,884.773,1697.127,-1484.793,890.829,1486.063,0.0,0.0,0.0,-1540.444,909.359,1577.496,-1568.399,922.553,1660.171,-1273.218,558.202,1564.118,-1305.657,383.992,1566.706,-1333.752,358.92,1679.574,-1423.529,364.569,1514.625,-1624.601,230.612,1457.408,-1715.54,256.297,1468.48,-1582.812,95.764,1463.093,-1632.016,98.217,1539.92,-1584.724,42.161,1519.153,-1519.614,569.221,1777.094,-1438.491,405.736,1813.755,-1375.572,386.899,1734.753,-1477.467,223.036,1786.688,-1597.362,71.9,1738.491,-1642.044,45.125,1653.311,-1496.131,36.718,1814.514,-1454.409,36.402,1748.378,-1426.844,28.902,1792.069
-1231.502,1563.181,1650.452,-1222.614,1498.001,1567.167,-1336.034,1496.769,1539.109,-1275.325,1494.495,1726.167,-1376.307,1486.546,1691.541,-1441.57,1331.64,1592.24,-1513.619,1114.586,1561.093,-1306.936,1218.854,1658.473,-1303.246,1054.435,1678.247,-1277.481,1211.708,1537.688,-1424.847,1260.075,1460.269,-1388.662,1092.782,1352.71,-1361.919,984.201,1339.962,-1427.156,973.859,1387.357,-1230.945,911.896,1505.67,-1268.346,973.931,1554.276,-1277.661,935.873,1443.343,-1200.95,948.907,1608.215,-1189.093,893.866,1578.788,-1392.744,1230.846,1766.505,-1534.279,1265.915,1685.659,-1581.259,1141.185,1831.208,-1567.607,1030.908,1892.755,-1587.188,989.563,1824.122,-1367.489,922.795,1884.659,-1346.658,989.087,1844.484,-1445.811,983.558,1895.7,-1299.305,976.967,1865.302,-1288.061,909.548,1888.205,-1299.608,879.797,1552.993,-1301.141,886.445,1700.899,-1474.579,892.518,1492.491,0.0,0.0,0.0,-1529.635,911.143,1584.167,-1557.199,924.486,1666.953,-1258.894,562.525,1571.213,-1287.873,387.916,1576.304,-1314.597,363.718,1689.734,-1405.813,365.756,1525.304,-1604.623,227.411,1471.338,-1696.601,249.888,1482.529,-1557.488,94.946,1478.552,-1606.038,95.579,1554.518,-1556.706,41.833,1535.032,-1513.241,570.66,1781.033,-1435.183,404.868,1816.007,-1373.41,386.344,1735.482,-1475.56,222.541,1786.867,-1596.919,72.496,1738.454,-1641.387,46.285,1653.092,-1496.181,36.682,1814.612,-1454.427,36.343,1748.434,-1426.943,28.75,1792.228
-1219.312,1564.88,1656.196,-1211.067,1499.945,1572.646,-1324.543,1499.659,1544.946,-1263.356,1496.251,1731.758,-1364.489,1489.148,1697.415,-1431.229,1333.954,1598.536,-1502.917,1116.82,1568.165,-1295.548,1221.673,1663.238,-1291.655,1057.279,1683.585,-1267.686,1214.289,1541.766,-1416.012,1262.587,1466.772,-1384.974,1099.291,1355.556,-1360.008,990.354,1339.406,-1424.222,979.918,1388.273,-1226.036,911.314,1500.467,-1260.587,973.561,1550.672,-1274.3,937.764,1439.391,-1192.137,946.126,1601.973,-1183.166,890.859,1571.806,-1379.852,1234.319,1772.324,-1522.702,1268.045,1693.363,-1563.36,1141.599,1841.4,-1543.996,1032.336,1902.636,-1564.231,989.699,1835.111,-1339.573,933.312,1888.651,-1323.365,1000.095,1847.118,-1420.253,990.443,1901.682,-1274.754,990.356,1866.169,-1259.421,923.787,1889.284,0.0,0.0,0.0,-1289.792,889.058,1706.389,-1463.92,895.036,1498.843,0.0,0.0,0.0,-1518.458,913.664,1590.69,-1545.683,927.186,1673.547,-1244.52,567.6,1578.131,-1270.481,392.503,1585.605,-1295.836,369.325,1699.394,-1388.414,367.082,1535.895,-1584.376,223.41,1485.399,-1677.304,242.367,1496.824,-1531.313,93.924,1494.276,-1579.347,93.063,1570.234,-1527.587,41.467,1551.42,-1507.154,572.818,1784.454,-1432.781,404.905,1817.268,-1371.359,386.498,1736.267,-1474.301,222.897,1786.965,-1596.445,73.506,1738.442,-1640.984,47.91,1653.017,-1496.164,36.636,1814.696,-1454.432,36.248,1748.49,-1427.001,28.624,1792.315
-1206.949,1567.269,1661.79,-1199.308,1502.58,1578.015,-1312.844,1503.23,1550.585,-1251.284,1498.693,1737.313,-1352.565,1492.43,1703.115,-1420.678,1336.939,1604.735,-1491.894,1119.647,1575.367,-1283.87,1225.202,1667.588,-1279.656,1060.835,1688.794,-1257.844,1217.833,1545.417,-1407.226,1265.79,1473.262,-1380.991,1106.724,1358.838,-1358.228,997.701,1339.167,-1419.303,987.082,1389.926,-1222.142,912.279,1495.195,-1252.788,975.174,1546.745,-1271.267,941.231,1435.678,-1183.51,945.602,1595.504,-1177.556,890.067,1564.908,-1366.427,1238.511,1777.875,-1510.66,1271.057,1701.194,-1545.102,1143.41,1851.496,-1520.735,1035.193,1911.886,-1541.373,991.252,1845.159,-1312.411,945.525,1891.87,-1300.929,1012.563,1849.141,-1395.327,998.981,1907.111,-1251.246,1005.289,1866.421,-1232.025,939.761,1889.457,0.0,0.0,0.0,-1277.751,892.104,1712.082,-1452.904,898.196,1505.181,-1385.559,913.168,1781.929,-1506.923,916.855,1597.186,-1533.868,930.413,1680.025,-1230.314,573.336,1584.901,-1253.457,397.728,1594.702,-1277.512,375.805,1708.792,-1371.321,368.451,1546.372,-1563.648,218.688,1499.604,-1657.459,234.108,1511.291,-1504.806,92.378,1510.215,-1552.492,90.238,1586.655,-1498.42,40.942,1568.066,-1501.419,575.695,1787.591,-1431.152,405.894,1817.687,-1369.014,387.529,1737.984,-1473.725,224.069,1787.166,-1595.983,75.018,1738.487,-1640.337,49.901,1653.303,-1496.176,36.518,1814.719,-1454.404,36.305,1748.568,-1427.107,28.554,1792.345
-1194.445,1570.252,1667.174,-1187.36,1505.907,1583.099,-1300.972,1507.438,1555.943,-1239.147,1501.605,1742.433,-1340.532,1496.225,1708.449,-1410.007,1340.544,1610.883,-1480.792,1123.073,1582.58,-1271.894,1229.297,1671.526,-1267.32,1064.932,1693.646,-1247.904,1222.148,1548.568,-1398.44,1269.585,1479.672,-1376.641,1115.054,1361.895,-1356.254,1006.146,1339.206,-1416.292,995.49,1390.697,-1219.104,914.491,1489.71,-1245.144,978.579,1542.784,-1268.255,946.12,1432.337,-1175.394,946.827,1588.988,-1171.967,891.255,1558.357,-1352.444,1243.218,1783.096,-1498.464,1274.947,1708.995,-1526.579,1146.399,1861.287,-1497.908,1039.027,1920.31,-1518.962,993.997,1854.266,-1286.224,958.89,1894.191,-1279.507,1026.176,1850.641,-1371.239,1008.595,1911.75,-1228.93,1021.267,1866.184,-1205.809,956.962,1888.902,0.0,0.0,0.0,-1265.513,895.529,1717.623,-1441.492,901.962,1511.383,-1373.558,916.599,1787.697,-1495.217,920.552,1603.483,-1521.925,934.088,1686.343,-1216.102,579.615,1591.559,-1236.747,403.42,1603.518,-1259.779,382.762,1717.731,-1354.453,369.813,1556.682,-1542.484,213.367,1513.87,-1637.05,225.118,1525.905,-1477.931,90.446,1526.476,-1525.279,87.164,1603.147,-1468.884,40.295,1585.11,-1495.748,579.219,1790.506,-1429.781,407.49,1817.467,-1368.988,388.456,1736.936,-1473.457,225.992,1787.355,-1595.506,77.092,1738.626,-1640.274,52.774,1653.635,-1496.196,36.449,1814.749,-1454.424,36.333,1748.599,-1427.191,28.515,1792.345
-1181.839,1573.849,1672.397,-1175.302,1509.825,1588.026,-1288.897,1512.178,1561.118,-1226.848,1505.166,1747.462,-1328.303,1500.585,1713.662,-1399.089,1344.721,1617.0,-1469.481,1127.118,1589.76,-1259.653,1233.943,1675.183,-1254.702,1069.529,1698.208,-1237.771,1227.081,1551.577,-1389.576,1274.014,1486.078,-1371.869,1124.112,1365.015,-1353.591,1015.382,1338.878,-1414.011,1004.602,1390.785,-1215.133,918.806,1485.359,-1237.533,983.262,1539.031,-1264.687,952.242,1429.208,-1167.071,949.931,1582.731,-1166.308,894.161,1552.256,-1337.932,1248.477,1788.028,-1485.849,1279.519,1716.876,-1507.786,1150.357,1870.734,-1475.548,1043.736,1928.219,-1496.956,997.749,1862.627,0.0,0.0,0.0,-1259.07,1040.553,1851.931,-1348.026,1018.999,1915.861,-1207.838,1038.044,1865.92,-1180.889,974.872,1887.96,0.0,0.0,0.0,-1254.516,898.844,1722.869,-1429.698,906.353,1517.475,-1361.291,920.277,1793.384,-1483.216,924.878,1609.684,-1509.607,938.282,1692.613,-1202.002,586.344,1598.18,-1220.326,409.568,1612.073,-1242.526,390.298,1726.493,-1337.794,371.076,1566.745,-1520.801,207.523,1528.262,-1615.91,215.547,1540.644,-1450.783,88.337,1542.987,-1498.231,83.453,1619.012,-1439.093,39.645,1602.47,-1489.745,583.433,1793.209,-1428.194,409.918,1817.05,-1367.823,390.303,1736.735,-1472.501,228.758,1787.922,-1594.807,80.013,1739.096,-1639.823,56.561,1654.357,-1496.141,36.477,1814.851,-1454.434,36.428,1748.669,-1427.257,28.562,1792.336
-1169.141,1577.83,1677.406,-1163.139,1514.14,1592.762,-1276.728,1517.26,1566.07,-1214.372,1509.168,1752.393,-1315.926,1505.307,1718.673,-1387.925,1349.283,1623.117,-1457.992,1131.662,1597.07,-1247.095,1238.943,1678.719,-1241.868,1074.396,1702.525,-1227.452,1232.405,1554.462,-1380.477,1278.908,1492.538,-1366.64,1133.642,1368.245,-1349.988,1025.145,1337.375,0.0,0.0,0.0,-1210.991,924.02,1481.579,-1229.541,988.704,1535.231,-1260.831,959.327,1426.544,-1158.929,954.327,1576.964,-1160.416,898.327,1546.711,-1322.998,1254.101,1792.827,-1472.895,1284.49,1724.733,-1488.955,1154.943,1879.709,-1453.648,1048.988,1935.716,-1475.387,1002.202,1870.461,-1237.443,987.776,1896.902,-1239.544,1055.279,1853.325,-1325.65,1029.744,1919.602,-1187.864,1055.126,1865.745,-1157.484,993.307,1886.604,0.0,0.0,0.0,-1242.087,902.849,1728.6,-1417.627,911.206,1523.423,-1348.3,924.297,1798.487,-1470.954,929.677,1615.757,-1497.71,943.18,1698.791,-1188.082,593.32,1604.775,-1204.315,415.861,1620.437,-1225.543,398.266,1735.657,-1321.339,372.086,1576.456,-1498.577,201.197,1542.761,-1594.108,205.378,1555.556,-1422.76,86.243,1559.7,-1469.601,80.93,1637.509,-1408.832,39.079,1620.091,-1483.282,588.241,1795.894,-1426.004,413.194,1816.755,-1366.411,393.021,1736.639,-1472.412,232.374,1788.177,-1593.943,83.54,1739.93,-1639.285,61.429,1655.354,-1495.992,36.543,1815.119,-1454.432,36.549,1748.869,-1427.298,28.563,1792.408
-1156.334,1582.141,1682.157,-1150.906,1518.706,1597.273,-1264.566,1522.592,1570.82,-1201.715,1513.461,1756.975,-1303.396,1510.296,1723.427,-1376.586,1354.118,1629.159,-1446.497,1136.488,1604.352,-1234.317,1244.206,1682.103,-1228.776,1079.535,1706.547,-1216.993,1237.989,1557.324,-1371.222,1284.111,1498.89,-1361.018,1143.396,1371.524,-1346.499,1035.285,1337.961,-1403.939,1024.54,1394.775,-1206.333,930.057,1478.208,-1221.929,995.071,1532.349,-1256.532,967.041,1424.396,-1150.722,959.374,1571.771,-1154.17,903.436,1541.674,-1307.764,1260.045,1797.399,-1459.739,1289.677,1732.489,-1470.277,1159.894,1888.148,-1432.112,1054.528,1942.668,-1454.344,1007.128,1877.752,-1214.746,1002.38,1897.354,-1220.932,1070.191,1854.568,-1304.002,1040.585,1922.949,-1168.96,1072.106,1865.602,-1135.422,1011.46,1884.974,0.0,0.0,0.0,-1229.248,907.205,1734.135,-1405.545,916.519,1529.063,-1335.48,928.742,1803.899,-1458.55,934.903,1621.65,-1484.789,948.273,1704.79,-1174.221,600.532,1611.232,-1188.734,422.375,1628.498,-1209.407,406.216,1743.845,-1305.011,372.778,1585.847,-1475.87,194.51,1557.316,-1571.533,194.645,1570.6,-1394.51,83.988,1576.398,-1440.66,77.936,1654.54,-1377.981,38.808,1637.711,-1476.272,593.697,1798.655,-1423.084,417.345,1816.627,-1364.797,396.757,1736.563,-1471.312,236.68,1788.389,-1592.637,87.744,1741.054,-1638.429,67.414,1656.749,-1495.742,36.608,1815.45,-1454.327,36.647,1749.09,-1427.224,28.485,1792.512
